Sales ID,Customer ID,Product ID,Supplier ID,Time ID,Location ID,Sales,Quantity,Discount,Profit
CA-2018-105991,LH-17020,OFF-EN-10002600,47020,1021,398,21.24,9,0.2,7.434
CA-2018-105991,LH-17020,FUR-BO-10004467,35857,1021,398,89.991,3,0.7,-152.9847
US-2018-136784,AD-10180,OFF-PA-10000675,81163,493,18,163.96,4,0,80.3404
US-2018-136784,AD-10180,OFF-PA-10000675,81163,493,78,163.96,4,0,80.3404
US-2018-136784,AD-10180,OFF-PA-10000675,81163,493,256,163.96,4,0,80.3404
CA-2015-146283,KT-16465,OFF-PA-10002259,89179,76,34,17.904,2,0.2,6.2664
CA-2015-146283,KT-16465,OFF-PA-10002259,89179,76,37,17.904,2,0.2,6.2664
CA-2015-146283,KT-16465,OFF-PA-10002259,89179,76,75,17.904,2,0.2,6.2664
CA-2015-146283,KT-16465,OFF-PA-10002259,89179,76,168,17.904,2,0.2,6.2664
CA-2015-146283,KT-16465,FUR-CH-10004287,27654,76,34,966.7,5,0.3,-13.81
CA-2015-146283,KT-16465,FUR-CH-10004287,27654,76,37,966.7,5,0.3,-13.81
CA-2015-146283,KT-16465,FUR-CH-10004287,27654,76,75,966.7,5,0.3,-13.81
CA-2015-146283,KT-16465,FUR-CH-10004287,27654,76,168,966.7,5,0.3,-13.81
CA-2015-146283,KT-16465,OFF-PA-10000482,80006,76,34,182.112,6,0.2,61.4628
CA-2015-146283,KT-16465,OFF-PA-10000482,80006,76,37,182.112,6,0.2,61.4628
CA-2015-146283,KT-16465,OFF-PA-10000482,80006,76,75,182.112,6,0.2,61.4628
CA-2015-146283,KT-16465,OFF-PA-10000482,80006,76,168,182.112,6,0.2,61.4628
CA-2018-151218,PJ-19015,OFF-ST-10004835,82545,303,382,4.464,1,0.2,0.3348
CA-2018-151218,PJ-19015,OFF-ST-10004835,82545,303,970,4.464,1,0.2,0.3348
CA-2018-151218,PJ-19015,OFF-ST-10004835,82545,303,1763,4.464,1,0.2,0.3348
CA-2016-111073,MC-18100,FUR-TA-10004086,18721,203,200,51.588,1,0.4,-15.4764
CA-2018-144883,BO-11350,OFF-LA-10000305,61908,727,4907,50.4,8,0,23.184
CA-2018-142174,DP-13000,OFF-PA-10000806,93330,163,34,89.568,2,0.2,32.4684
CA-2018-142174,DP-13000,OFF-PA-10000806,93330,163,37,89.568,2,0.2,32.4684
CA-2018-142174,DP-13000,OFF-PA-10000806,93330,163,75,89.568,2,0.2,32.4684
CA-2018-142174,DP-13000,OFF-PA-10000806,93330,163,168,89.568,2,0.2,32.4684
CA-2018-108791,TM-21490,FUR-FU-10004018,70199,1022,1002,14.89,1,0,4.0203
CA-2018-108791,TM-21490,TEC-PH-10002660,84657,1022,1002,543.92,8,0,135.98
CA-2017-106656,DV-13045,OFF-EN-10001509,77406,695,236,4.08,2,0,1.9176
CA-2017-106656,DV-13045,OFF-EN-10001509,77406,695,457,4.08,2,0,1.9176
CA-2017-106656,DV-13045,OFF-EN-10001509,77406,695,694,4.08,2,0,1.9176
CA-2017-113831,AH-10690,FUR-TA-10002645,87783,194,68,2275.5,10,0,386.835
CA-2017-113831,AH-10690,TEC-AC-10003033,19463,194,68,1979.7,6,0,653.301
CA-2017-113831,AH-10690,OFF-LA-10001297,86477,194,68,62.1,6,0,29.808
US-2015-139500,AB-10165,FUR-CH-10002017,47401,898,172,37.296,2,0.3,-1.0656
US-2015-166310,JS-15940,FUR-FU-10001546,57408,153,838,8.544,2,0.6,-7.476
US-2017-168410,BV-11245,FUR-FU-10000629,75400,807,675,68.95,5,0,28.959
US-2017-168410,BV-11245,OFF-ST-10000036,58882,807,675,296.37,3,0,80.0199
US-2017-168410,BV-11245,TEC-PH-10002583,23860,807,675,39.98,2,0,1.999
CA-2018-131254,NC-18415,FUR-CH-10003774,74006,119,34,191.058,3,0.3,-46.3998
CA-2018-131254,NC-18415,FUR-CH-10003774,74006,119,37,191.058,3,0.3,-46.3998
CA-2018-131254,NC-18415,FUR-CH-10003774,74006,119,75,191.058,3,0.3,-46.3998
CA-2018-131254,NC-18415,FUR-CH-10003774,74006,119,168,191.058,3,0.3,-46.3998
CA-2018-131254,NC-18415,OFF-AR-10003876,10733,119,34,13.04,5,0.2,3.912
CA-2018-131254,NC-18415,OFF-AR-10003876,10733,119,37,13.04,5,0.2,3.912
CA-2018-131254,NC-18415,OFF-AR-10003876,10733,119,75,13.04,5,0.2,3.912
CA-2018-131254,NC-18415,OFF-AR-10003876,10733,119,168,13.04,5,0.2,3.912
CA-2018-131254,NC-18415,OFF-BI-10003527,68848,119,34,1525.188,6,0.8,-2287.782
CA-2018-131254,NC-18415,OFF-BI-10003527,68848,119,37,1525.188,6,0.8,-2287.782
CA-2018-131254,NC-18415,OFF-BI-10003527,68848,119,75,1525.188,6,0.8,-2287.782
CA-2018-131254,NC-18415,OFF-BI-10003527,68848,119,168,1525.188,6,0.8,-2287.782
CA-2017-123414,SU-20665,OFF-LA-10004559,17597,1023,1169,9.216,4,0.2,3.3408
CA-2017-123414,SU-20665,OFF-SU-10002573,38141,1023,1169,28.048,2,0.2,3.506
CA-2018-137876,DJ-13510,FUR-FU-10000222,80634,493,18,64.96,2,0,21.4368
CA-2018-137876,DJ-13510,FUR-FU-10000222,80634,493,78,64.96,2,0,21.4368
CA-2018-137876,DJ-13510,FUR-FU-10000222,80634,493,256,64.96,2,0,21.4368
CA-2018-137876,DJ-13510,OFF-EN-10001219,46931,493,18,30.56,4,0,14.9744
CA-2018-137876,DJ-13510,OFF-EN-10001219,46931,493,78,30.56,4,0,14.9744
CA-2018-137876,DJ-13510,OFF-EN-10001219,46931,493,256,30.56,4,0,14.9744
CA-2017-154060,DL-12865,FUR-CH-10002304,49468,431,1646,187.056,9,0.2,11.691
US-2018-162558,Dp-13240,FUR-FU-10002364,42429,274,2044,11.808,2,0.2,1.3284
US-2018-162558,Dp-13240,FUR-FU-10004864,38252,274,2044,9.656,1,0.2,1.5691
US-2018-162558,Dp-13240,OFF-PA-10003172,89057,274,2044,20.736,4,0.2,7.2576
US-2018-162558,Dp-13240,OFF-BI-10000977,97304,274,2044,27.36,3,0.7,-21.888
US-2018-162558,Dp-13240,FUR-TA-10000198,47805,274,2044,2314.116,7,0.4,-1002.7836
US-2018-162558,Dp-13240,OFF-BI-10003984,84629,274,2044,34.236,4,0.7,-26.2476
US-2018-162558,Dp-13240,FUR-FU-10003691,87327,274,2044,19.76,2,0.2,5.928
CA-2018-134439,TM-21010,OFF-PA-10004082,15290,63,4935,15.96,2,0,7.98
CA-2016-119508,TZ-21580,OFF-AR-10003723,89595,766,3707,16.9,5,0,6.253
CA-2016-119508,TZ-21580,FUR-FU-10004270,36670,766,3707,25.08,6,0,9.0288
CA-2016-152681,SC-20260,OFF-AR-10003183,21853,179,399,6.68,2,0,2.004
CA-2015-130813,LS-17230,OFF-PA-10002005,16446,1024,2,19.44,3,0,9.3312
CA-2015-130813,LS-17230,OFF-PA-10002005,16446,1024,5,19.44,3,0,9.3312
CA-2015-130813,LS-17230,OFF-PA-10002005,16446,1024,25,19.44,3,0,9.3312
CA-2015-130813,LS-17230,OFF-PA-10002005,16446,1024,61,19.44,3,0,9.3312
CA-2015-130813,LS-17230,OFF-PA-10002005,16446,1024,153,19.44,3,0,9.3312
CA-2015-130813,LS-17230,OFF-PA-10002005,16446,1024,453,19.44,3,0,9.3312
CA-2016-120320,MV-18190,TEC-PH-10000149,81521,601,34,31.92,2,0.2,2.394
CA-2016-120320,MV-18190,TEC-PH-10000149,81521,601,37,31.92,2,0.2,2.394
CA-2016-120320,MV-18190,TEC-PH-10000149,81521,601,75,31.92,2,0.2,2.394
CA-2016-120320,MV-18190,TEC-PH-10000149,81521,601,168,31.92,2,0.2,2.394
CA-2017-123120,CV-12295,FUR-FU-10004748,94394,900,52,63.94,1,0,24.9366
CA-2017-123120,CV-12295,FUR-FU-10004748,94394,900,93,63.94,1,0,24.9366
CA-2017-123120,CV-12295,FUR-FU-10004748,94394,900,105,63.94,1,0,24.9366
CA-2017-123120,CV-12295,FUR-FU-10004748,94394,900,576,63.94,1,0,24.9366
CA-2017-123120,CV-12295,OFF-SU-10002503,68463,900,52,22.72,4,0,6.5888
CA-2017-123120,CV-12295,OFF-SU-10002503,68463,900,93,22.72,4,0,6.5888
CA-2017-123120,CV-12295,OFF-SU-10002503,68463,900,105,22.72,4,0,6.5888
CA-2017-123120,CV-12295,OFF-SU-10002503,68463,900,576,22.72,4,0,6.5888
CA-2015-103331,KB-16315,FUR-FU-10001731,32694,84,1420,10.68,4,0,4.0584
CA-2015-103331,KB-16315,OFF-PA-10002160,20227,84,1420,17.34,3,0,8.4966
CA-2015-103331,KB-16315,OFF-PA-10002659,44450,84,1420,3.38,1,0,1.5548
CA-2016-169278,ME-18010,OFF-BI-10001636,29317,1016,13,26.976,4,0.2,8.7672
CA-2016-169278,ME-18010,OFF-BI-10001636,29317,1016,149,26.976,4,0.2,8.7672
CA-2016-169278,ME-18010,OFF-BI-10001636,29317,1016,150,26.976,4,0.2,8.7672
CA-2016-146486,DV-13465,OFF-ST-10002554,18933,517,675,244.55,5,0,4.891
CA-2016-146486,DV-13465,OFF-EN-10001509,51633,517,675,12.24,6,0,5.7528
CA-2016-146486,DV-13465,TEC-AC-10002018,97815,517,675,13.98,2,0,6.0114
CA-2016-146486,DV-13465,TEC-AC-10002637,60950,517,675,899.95,5,0,53.997
US-2015-168501,JK-15325,OFF-EN-10001509,54819,859,193,1.632,1,0.2,0.5508
US-2015-168501,JK-15325,OFF-EN-10001509,54819,859,570,1.632,1,0.2,0.5508
US-2015-168501,JK-15325,OFF-EN-10001509,54819,859,620,1.632,1,0.2,0.5508
US-2015-168501,JK-15325,TEC-PH-10004922,74008,859,193,267.96,5,0.2,16.7475
US-2015-168501,JK-15325,TEC-PH-10004922,74008,859,570,267.96,5,0.2,16.7475
US-2015-168501,JK-15325,TEC-PH-10004922,74008,859,620,267.96,5,0.2,16.7475
CA-2016-112053,SH-20395,TEC-AC-10002550,28272,2,466,31.95,1,0,2.2365
CA-2018-108539,SC-20725,OFF-ST-10003208,83666,690,2,725.84,4,0,210.4936
CA-2018-108539,SC-20725,OFF-ST-10003208,83666,690,5,725.84,4,0,210.4936
CA-2018-108539,SC-20725,OFF-ST-10003208,83666,690,25,725.84,4,0,210.4936
CA-2018-108539,SC-20725,OFF-ST-10003208,83666,690,61,725.84,4,0,210.4936
CA-2018-108539,SC-20725,OFF-ST-10003208,83666,690,153,725.84,4,0,210.4936
CA-2018-108539,SC-20725,OFF-ST-10003208,83666,690,453,725.84,4,0,210.4936
CA-2018-108539,SC-20725,OFF-BI-10003981,45963,690,2,10.896,3,0.2,3.9498
CA-2018-108539,SC-20725,OFF-BI-10003981,45963,690,5,10.896,3,0.2,3.9498
CA-2018-108539,SC-20725,OFF-BI-10003981,45963,690,25,10.896,3,0.2,3.9498
CA-2018-108539,SC-20725,OFF-BI-10003981,45963,690,61,10.896,3,0.2,3.9498
CA-2018-108539,SC-20725,OFF-BI-10003981,45963,690,153,10.896,3,0.2,3.9498
CA-2018-108539,SC-20725,OFF-BI-10003981,45963,690,453,10.896,3,0.2,3.9498
CA-2018-108539,SC-20725,OFF-BI-10001031,93824,690,2,8.544,2,0.2,2.8836
CA-2018-108539,SC-20725,OFF-BI-10001031,93824,690,5,8.544,2,0.2,2.8836
CA-2018-108539,SC-20725,OFF-BI-10001031,93824,690,25,8.544,2,0.2,2.8836
CA-2018-108539,SC-20725,OFF-BI-10001031,93824,690,61,8.544,2,0.2,2.8836
CA-2018-108539,SC-20725,OFF-BI-10001031,93824,690,153,8.544,2,0.2,2.8836
CA-2018-108539,SC-20725,OFF-BI-10001031,93824,690,453,8.544,2,0.2,2.8836
CA-2016-149811,CS-12250,OFF-BI-10003676,93914,1025,4957,32.34,3,0,15.5232
CA-2016-149811,CS-12250,OFF-PA-10004082,84355,1025,4957,39.9,5,0,19.95
US-2018-103814,LH-16900,OFF-PA-10001019,76935,33,443,143.856,9,0.2,48.5514
CA-2017-123932,YC-21895,OFF-PA-10004665,80697,378,193,41.92,4,0.2,15.196
CA-2017-123932,YC-21895,OFF-PA-10004665,80697,378,570,41.92,4,0.2,15.196
CA-2017-123932,YC-21895,OFF-PA-10004665,80697,378,620,41.92,4,0.2,15.196
CA-2017-123932,YC-21895,TEC-PH-10002447,20661,378,193,329.584,2,0.2,37.0782
CA-2017-123932,YC-21895,TEC-PH-10002447,20661,378,570,329.584,2,0.2,37.0782
CA-2017-123932,YC-21895,TEC-PH-10002447,20661,378,620,329.584,2,0.2,37.0782
US-2017-101616,CY-12745,OFF-BI-10000014,83685,317,174,87.28,8,0,41.0216
CA-2015-113768,AH-10030,FUR-CH-10002439,19441,8,2,279.456,6,0.2,20.9592
CA-2015-113768,AH-10030,FUR-CH-10002439,19441,8,5,279.456,6,0.2,20.9592
CA-2015-113768,AH-10030,FUR-CH-10002439,19441,8,25,279.456,6,0.2,20.9592
CA-2015-113768,AH-10030,FUR-CH-10002439,19441,8,61,279.456,6,0.2,20.9592
CA-2015-113768,AH-10030,FUR-CH-10002439,19441,8,153,279.456,6,0.2,20.9592
CA-2015-113768,AH-10030,FUR-CH-10002439,19441,8,453,279.456,6,0.2,20.9592
CA-2015-113768,AH-10030,OFF-PA-10003063,67852,8,2,8,2,0,3.84
CA-2015-113768,AH-10030,OFF-PA-10003063,67852,8,5,8,2,0,3.84
CA-2015-113768,AH-10030,OFF-PA-10003063,67852,8,25,8,2,0,3.84
CA-2015-113768,AH-10030,OFF-PA-10003063,67852,8,61,8,2,0,3.84
CA-2015-113768,AH-10030,OFF-PA-10003063,67852,8,153,8,2,0,3.84
CA-2015-113768,AH-10030,OFF-PA-10003063,67852,8,453,8,2,0,3.84
CA-2017-138037,AR-10540,OFF-BI-10002982,99000,315,18,27.24,5,0.2,9.534
CA-2017-138037,AR-10540,OFF-BI-10002982,99000,315,78,27.24,5,0.2,9.534
CA-2017-138037,AR-10540,OFF-BI-10002982,99000,315,256,27.24,5,0.2,9.534
CA-2015-150490,SS-20590,TEC-AC-10004510,10034,77,18,16.36,1,0,1.636
CA-2015-150490,SS-20590,TEC-AC-10004510,10034,77,78,16.36,1,0,1.636
CA-2015-150490,SS-20590,TEC-AC-10004510,10034,77,256,16.36,1,0,1.636
CA-2015-150490,SS-20590,OFF-ST-10000321,50507,77,18,15.78,2,0,0.6312
CA-2015-150490,SS-20590,OFF-ST-10000321,50507,77,78,15.78,2,0,0.6312
CA-2015-150490,SS-20590,OFF-ST-10000321,50507,77,256,15.78,2,0,0.6312
CA-2015-150490,SS-20590,OFF-AR-10004602,98928,77,18,45.98,2,0,12.8744
CA-2015-150490,SS-20590,OFF-AR-10004602,98928,77,78,45.98,2,0,12.8744
CA-2015-150490,SS-20590,OFF-AR-10004602,98928,77,256,45.98,2,0,12.8744
US-2018-126060,DW-13585,FUR-BO-10003433,55075,343,1612,198.272,8,0.2,-32.2192
CA-2018-100951,NC-18625,OFF-ST-10001496,83353,250,193,720.76,5,0.2,54.057
CA-2018-100951,NC-18625,OFF-ST-10001496,83353,250,570,720.76,5,0.2,54.057
CA-2018-100951,NC-18625,OFF-ST-10001496,83353,250,620,720.76,5,0.2,54.057
CA-2017-122017,CD-11920,FUR-FU-10000672,81884,705,3854,70.56,6,0,23.9904
CA-2015-123477,DW-13195,OFF-AP-10000692,72168,1026,1767,64.864,4,0.2,6.4864
CA-2017-107790,EH-13990,TEC-PH-10004539,32833,71,34,151.192,1,0.2,13.2293
CA-2017-107790,EH-13990,TEC-PH-10004539,32833,71,37,151.192,1,0.2,13.2293
CA-2017-107790,EH-13990,TEC-PH-10004539,32833,71,75,151.192,1,0.2,13.2293
CA-2017-107790,EH-13990,TEC-PH-10004539,32833,71,168,151.192,1,0.2,13.2293
CA-2018-158071,BD-11320,OFF-LA-10004689,19392,189,13,11.56,4,0,5.4332
CA-2018-158071,BD-11320,OFF-LA-10004689,19392,189,149,11.56,4,0,5.4332
CA-2018-158071,BD-11320,OFF-LA-10004689,19392,189,150,11.56,4,0,5.4332
CA-2018-158071,BD-11320,OFF-ST-10001228,16428,189,13,15.58,1,0,3.895
CA-2018-158071,BD-11320,OFF-ST-10001228,16428,189,149,15.58,1,0,3.895
CA-2018-158071,BD-11320,OFF-ST-10001228,16428,189,150,15.58,1,0,3.895
CA-2018-147403,KH-16630,OFF-PA-10003302,52844,18,191,85.056,3,0.2,28.7064
US-2018-136721,NH-18610,FUR-FU-10004665,45513,780,4977,273.96,2,0,71.2296
US-2018-136721,NH-18610,FUR-FU-10004188,48669,780,4977,306.9,3,0,79.794
CA-2016-118738,AG-10495,OFF-PA-10003177,44451,1027,34,15.552,3,0.2,5.4432
CA-2016-118738,AG-10495,OFF-PA-10003177,44451,1027,37,15.552,3,0.2,5.4432
CA-2016-118738,AG-10495,OFF-PA-10003177,44451,1027,75,15.552,3,0.2,5.4432
CA-2016-118738,AG-10495,OFF-PA-10003177,44451,1027,168,15.552,3,0.2,5.4432
CA-2016-118738,AG-10495,FUR-TA-10002607,39717,1027,34,347.361,7,0.3,-69.4722
CA-2016-118738,AG-10495,FUR-TA-10002607,39717,1027,37,347.361,7,0.3,-69.4722
CA-2016-118738,AG-10495,FUR-TA-10002607,39717,1027,75,347.361,7,0.3,-69.4722
CA-2016-118738,AG-10495,FUR-TA-10002607,39717,1027,168,347.361,7,0.3,-69.4722
CA-2018-134152,RP-19855,TEC-AC-10004510,44321,821,13,98.16,6,0,9.816
CA-2018-134152,RP-19855,TEC-AC-10004510,44321,821,149,98.16,6,0,9.816
CA-2018-134152,RP-19855,TEC-AC-10004510,44321,821,150,98.16,6,0,9.816
CA-2018-134152,RP-19855,OFF-AR-10004062,93692,821,13,31.44,3,0,7.86
CA-2018-134152,RP-19855,OFF-AR-10004062,93692,821,149,31.44,3,0,7.86
CA-2018-134152,RP-19855,OFF-AR-10004062,93692,821,150,31.44,3,0,7.86
CA-2015-125542,NB-18655,OFF-EN-10000056,81804,29,23,348.488,7,0.2,117.6147
CA-2015-125542,NB-18655,OFF-EN-10000056,81804,29,154,348.488,7,0.2,117.6147
CA-2015-125542,NB-18655,OFF-EN-10000056,81804,29,189,348.488,7,0.2,117.6147
CA-2015-125542,NB-18655,OFF-EN-10000056,81804,29,301,348.488,7,0.2,117.6147
CA-2015-125542,NB-18655,OFF-ST-10001469,53215,29,23,172.736,4,0.2,-30.2288
CA-2015-125542,NB-18655,OFF-ST-10001469,53215,29,154,172.736,4,0.2,-30.2288
CA-2015-125542,NB-18655,OFF-ST-10001469,53215,29,189,172.736,4,0.2,-30.2288
CA-2015-125542,NB-18655,OFF-ST-10001469,53215,29,301,172.736,4,0.2,-30.2288
CA-2017-136021,JM-15580,OFF-PA-10000551,30308,1028,2,15.54,3,0,7.6146
CA-2017-136021,JM-15580,OFF-PA-10000551,30308,1028,5,15.54,3,0,7.6146
CA-2017-136021,JM-15580,OFF-PA-10000551,30308,1028,25,15.54,3,0,7.6146
CA-2017-136021,JM-15580,OFF-PA-10000551,30308,1028,61,15.54,3,0,7.6146
CA-2017-136021,JM-15580,OFF-PA-10000551,30308,1028,153,15.54,3,0,7.6146
CA-2017-136021,JM-15580,OFF-PA-10000551,30308,1028,453,15.54,3,0,7.6146
CA-2017-136021,JM-15580,TEC-MA-10000423,17250,1028,2,105.552,6,0.2,35.6238
CA-2017-136021,JM-15580,TEC-MA-10000423,17250,1028,5,105.552,6,0.2,35.6238
CA-2017-136021,JM-15580,TEC-MA-10000423,17250,1028,25,105.552,6,0.2,35.6238
CA-2017-136021,JM-15580,TEC-MA-10000423,17250,1028,61,105.552,6,0.2,35.6238
CA-2017-136021,JM-15580,TEC-MA-10000423,17250,1028,153,105.552,6,0.2,35.6238
CA-2017-136021,JM-15580,TEC-MA-10000423,17250,1028,453,105.552,6,0.2,35.6238
CA-2017-149195,DM-13525,OFF-PA-10001870,86444,62,34,25.92,5,0.2,9.072
CA-2017-149195,DM-13525,OFF-PA-10001870,86444,62,37,25.92,5,0.2,9.072
CA-2017-149195,DM-13525,OFF-PA-10001870,86444,62,75,25.92,5,0.2,9.072
CA-2017-149195,DM-13525,OFF-PA-10001870,86444,62,168,25.92,5,0.2,9.072
CA-2017-149195,DM-13525,OFF-FA-10001843,56056,62,34,15.808,8,0.2,5.3352
CA-2017-149195,DM-13525,OFF-FA-10001843,56056,62,37,15.808,8,0.2,5.3352
CA-2017-149195,DM-13525,OFF-FA-10001843,56056,62,75,15.808,8,0.2,5.3352
CA-2017-149195,DM-13525,OFF-FA-10001843,56056,62,168,15.808,8,0.2,5.3352
CA-2017-149195,DM-13525,OFF-PA-10002036,24418,62,34,10.368,2,0.2,3.7584
CA-2017-149195,DM-13525,OFF-PA-10002036,24418,62,37,10.368,2,0.2,3.7584
CA-2017-149195,DM-13525,OFF-PA-10002036,24418,62,75,10.368,2,0.2,3.7584
CA-2017-149195,DM-13525,OFF-PA-10002036,24418,62,168,10.368,2,0.2,3.7584
CA-2018-161410,CC-12220,TEC-PH-10001760,86380,328,23,358.2,3,0.4,41.79
CA-2018-161410,CC-12220,TEC-PH-10001760,86380,328,154,358.2,3,0.4,41.79
CA-2018-161410,CC-12220,TEC-PH-10001760,86380,328,189,358.2,3,0.4,41.79
CA-2018-161410,CC-12220,TEC-PH-10001760,86380,328,301,358.2,3,0.4,41.79
CA-2018-161410,CC-12220,TEC-PH-10000673,81843,328,23,545.916,14,0.4,72.7888
CA-2018-161410,CC-12220,TEC-PH-10000673,81843,328,154,545.916,14,0.4,72.7888
CA-2018-161410,CC-12220,TEC-PH-10000673,81843,328,189,545.916,14,0.4,72.7888
CA-2018-161410,CC-12220,TEC-PH-10000673,81843,328,301,545.916,14,0.4,72.7888
CA-2018-152786,GA-14725,OFF-BI-10000829,57639,831,4992,40.41,9,0,18.5886
CA-2018-164707,CV-12805,TEC-PH-10001924,93251,1029,2,167.976,3,0.2,10.4985
CA-2018-164707,CV-12805,TEC-PH-10001924,93251,1029,5,167.976,3,0.2,10.4985
CA-2018-164707,CV-12805,TEC-PH-10001924,93251,1029,25,167.976,3,0.2,10.4985
CA-2018-164707,CV-12805,TEC-PH-10001924,93251,1029,61,167.976,3,0.2,10.4985
CA-2018-164707,CV-12805,TEC-PH-10001924,93251,1029,153,167.976,3,0.2,10.4985
CA-2018-164707,CV-12805,TEC-PH-10001924,93251,1029,453,167.976,3,0.2,10.4985
CA-2018-164707,CV-12805,OFF-LA-10004345,35783,1029,2,9.82,2,0,4.8118
CA-2018-164707,CV-12805,OFF-LA-10004345,35783,1029,5,9.82,2,0,4.8118
CA-2018-164707,CV-12805,OFF-LA-10004345,35783,1029,25,9.82,2,0,4.8118
CA-2018-164707,CV-12805,OFF-LA-10004345,35783,1029,61,9.82,2,0,4.8118
CA-2018-164707,CV-12805,OFF-LA-10004345,35783,1029,153,9.82,2,0,4.8118
CA-2018-164707,CV-12805,OFF-LA-10004345,35783,1029,453,9.82,2,0,4.8118
CA-2018-163874,NC-18535,OFF-BI-10000088,10759,457,13,26.352,3,0.2,9.5526
CA-2018-163874,NC-18535,OFF-BI-10000088,10759,457,149,26.352,3,0.2,9.5526
CA-2018-163874,NC-18535,OFF-BI-10000088,10759,457,150,26.352,3,0.2,9.5526
US-2015-123183,GR-14560,OFF-LA-10002787,11840,82,113,22.5,6,0,10.8
US-2015-123183,GR-14560,OFF-LA-10001569,17939,82,113,9.96,2,0,4.5816
US-2015-123183,GR-14560,OFF-BI-10002429,70626,82,113,213.08,7,0,102.2784
US-2015-123183,GR-14560,FUR-BO-10000362,86461,82,113,1025.88,6,0,235.9524
CA-2015-104829,JG-15805,OFF-PA-10003016,12022,710,1275,21.98,7,0,9.891
US-2017-147340,EB-13750,FUR-FU-10002501,17511,437,18,63.2,5,0,23.384
US-2017-147340,EB-13750,FUR-FU-10002501,17511,437,78,63.2,5,0,23.384
US-2017-147340,EB-13750,FUR-FU-10002501,17511,437,256,63.2,5,0,23.384
CA-2017-145492,MC-17605,OFF-AP-10003622,19270,71,2,39,12,0,11.31
CA-2017-145492,MC-17605,OFF-AP-10003622,19270,71,5,39,12,0,11.31
CA-2017-145492,MC-17605,OFF-AP-10003622,19270,71,25,39,12,0,11.31
CA-2017-145492,MC-17605,OFF-AP-10003622,19270,71,61,39,12,0,11.31
CA-2017-145492,MC-17605,OFF-AP-10003622,19270,71,153,39,12,0,11.31
CA-2017-145492,MC-17605,OFF-AP-10003622,19270,71,453,39,12,0,11.31
CA-2017-163202,BM-11650,OFF-BI-10002764,98870,702,2508,2.907,3,0.7,-2.0349
CA-2017-117681,HF-14995,FUR-BO-10001798,36117,514,2,556.665,5,0.15,6.549
CA-2017-117681,HF-14995,FUR-BO-10001798,36117,514,5,556.665,5,0.15,6.549
CA-2017-117681,HF-14995,FUR-BO-10001798,36117,514,25,556.665,5,0.15,6.549
CA-2017-117681,HF-14995,FUR-BO-10001798,36117,514,61,556.665,5,0.15,6.549
CA-2017-117681,HF-14995,FUR-BO-10001798,36117,514,153,556.665,5,0.15,6.549
CA-2017-117681,HF-14995,FUR-BO-10001798,36117,514,453,556.665,5,0.15,6.549
CA-2018-132262,ML-18265,TEC-AC-10000158,15966,291,13,71.98,2,0,15.1158
CA-2018-132262,ML-18265,TEC-AC-10000158,15966,291,149,71.98,2,0,15.1158
CA-2018-132262,ML-18265,TEC-AC-10000158,15966,291,150,71.98,2,0,15.1158
CA-2018-132262,ML-18265,TEC-AC-10000303,97202,291,13,79.98,2,0,26.3934
CA-2018-132262,ML-18265,TEC-AC-10000303,97202,291,149,79.98,2,0,26.3934
CA-2018-132262,ML-18265,TEC-AC-10000303,97202,291,150,79.98,2,0,26.3934
CA-2018-123043,AH-10195,OFF-BI-10003910,20104,1030,52,24.672,4,0.2,7.71
CA-2018-123043,AH-10195,OFF-BI-10003910,20104,1030,93,24.672,4,0.2,7.71
CA-2018-123043,AH-10195,OFF-BI-10003910,20104,1030,105,24.672,4,0.2,7.71
CA-2018-123043,AH-10195,OFF-BI-10003910,20104,1030,576,24.672,4,0.2,7.71
CA-2018-123043,AH-10195,OFF-BI-10000138,85690,1030,52,3.744,1,0.2,1.3104
CA-2018-123043,AH-10195,OFF-BI-10000138,85690,1030,93,3.744,1,0.2,1.3104
CA-2018-123043,AH-10195,OFF-BI-10000138,85690,1030,105,3.744,1,0.2,1.3104
CA-2018-123043,AH-10195,OFF-BI-10000138,85690,1030,576,3.744,1,0.2,1.3104
US-2017-143280,TZ-21580,TEC-PH-10002398,14142,694,2,445.96,5,0.2,55.745
US-2017-143280,TZ-21580,TEC-PH-10002398,14142,694,5,445.96,5,0.2,55.745
US-2017-143280,TZ-21580,TEC-PH-10002398,14142,694,25,445.96,5,0.2,55.745
US-2017-143280,TZ-21580,TEC-PH-10002398,14142,694,61,445.96,5,0.2,55.745
US-2017-143280,TZ-21580,TEC-PH-10002398,14142,694,153,445.96,5,0.2,55.745
US-2017-143280,TZ-21580,TEC-PH-10002398,14142,694,453,445.96,5,0.2,55.745
US-2017-143280,TZ-21580,TEC-AC-10003399,10421,694,2,36.24,1,0,15.2208
US-2017-143280,TZ-21580,TEC-AC-10003399,10421,694,5,36.24,1,0,15.2208
US-2017-143280,TZ-21580,TEC-AC-10003399,10421,694,25,36.24,1,0,15.2208
US-2017-143280,TZ-21580,TEC-AC-10003399,10421,694,61,36.24,1,0,15.2208
US-2017-143280,TZ-21580,TEC-AC-10003399,10421,694,153,36.24,1,0,15.2208
US-2017-143280,TZ-21580,TEC-AC-10003399,10421,694,453,36.24,1,0,15.2208
US-2017-143280,TZ-21580,OFF-FA-10000992,51213,694,2,10.65,3,0,5.0055
US-2017-143280,TZ-21580,OFF-FA-10000992,51213,694,5,10.65,3,0,5.0055
